387:	1.500630314695E-04
388:	1.503582025180E-04
389:	1.506642729510E-04
390:	1.509480061941E-04
391:	1.512495509814E-04
392:	1.515314070275E-04
393:	1.518350472907E-04
394:	1.521170343040E-04
395:	1.524176332168E-04
396:	1.527301647002E-04
397:	1.530152949272E-04
398:	1.533044123789E-04
399:	1.535833580419E-04
400:	1.538997021271E-04
401:	1.541760284454E-04
402:	1.544595725136E-04
403:	1.547605788801E-04
404:	1.550743909320E-04
405:	1.553562324261E-04
406:	1.556439965498E-04
407:	1.559497031849E-04
408:	1.562452089274E-04
409:	1.565278653288E-04
410:	1.568090083310E-04
411:	1.571137254359E-04
412:	1.574108900968E-04
413:	1.577086659381E-04
414:	1.579920062795E-04
415:	1.582990225870E-04
416:	1.585810823599E-04
417:	1.588688319316E-04
418:	1.591438049218E-04
419:	1.594616769580E-04
420:	1.597586815478E-04
421:	1.600375690032E-04
422:	1.603402488399E-04
423:	1.606288278708E-04
424:	1.609085156815E-04
425:	1.611953775864E-04
426:	1.615188957658E-04
427:	1.618026872166E-04
428:	1.620885886950E-04
429:	1.623811695026E-04
430:	1.626837911317E-04
431:	1.629664475331E-04
432:	1.632592902752E-04
433:	1.635471708141E-04
434:	1.638496905798E-04
435:	1.641292910790E-04
436:	1.644309522817E-04
437:	1.647050521569E-04
438:	1.650107296882E-04
439:	1.653075742070E-04
440:	1.655794912949E-04
441:	1.658659311943E-04
442:	1.661585411057E-04
443:	1.664649025770E-04
444:	1.667540927883E-04
445:	1.670525380177E-04
446:	1.673263759585E-04
447:	1.676304382272E-04
448:	1.679174456513E-04
449:	1.681910362095E-04
450:	1.684851449681E-04
451:	1.687934272923E-04
452:	1.690672652330E-04
453:	1.693603990134E-04
454:	1.696508552413E-04
455:	1.699435815681E-04
456:	1.702365261735E-04
457:	1.705380418571E-04
458:	1.708208292257E-04
459:	1.711133809295E-04
460:	1.714055542834E-04
461:	1.716931728879E-04
462:	1.719897554722E-04
463:	1.722656452330E-04
464:	1.725831243675E-04
465:	1.728758943500E-04
466:	1.731435040710E-04
467:	1.734419784043E-04
468:	1.737170096021E-04
469:	1.740280131344E-04
470:	1.743271568557E-04
471:	1.745883491822E-04
472:	1.748873328324E-04
473:	1.751970849000E-04
474:	1.754792901920E-04
475:	1.757612772053E-04
476:	1.760461891536E-04
477:	1.763348700479E-04
478:	1.766462228261E-04
479:	1.769169030013E-04
480:	1.772032992449E-04
481:	1.774899137672E-04
482:	1.777945726644E-04
483:	1.780884631444E-04
484:	1.783687766874E-04
485:	1.786647189874E-04
486:	1.789260422811E-04
487:	1.792535913410E-04
488:	1.795497955754E-04
489:	1.798101584427E-04
490:	1.801137550501E-04
491:	1.803896739148E-04
492:	1.806919026421E-04
493:	1.809600071283E-04
494:	1.812643604353E-04
495:	1.815457799239E-04
496:	1.818242453737E-04
497:	1.821503537940E-04
498:	1.824161736295E-04
499:	1.827191736083E-04
500:	1.829901593737E-04
501:	1.832797279349E-04
502:	1.835954753915E-04
503:	1.838788302848E-04
504:	1.841700723162E-04
505:	1.844522630563E-04
506:	1.847381208790E-04
507:	1.850293483585E-04
508:	1.853283611126E-04
509:	1.855850568973E-04
510:	1.858850882854E-04
511:	1.861923519755E-04
512:	1.864856749307E-04
513:	1.867900573416E-04
514:	1.870507694548E-04
515:	1.873479923233E-04
516:	1.876136957435E-04
517:	1.879290502984E-04
518:	1.882131327875E-04
519:	1.885063684313E-04
520:	1.887722464744E-04
521:	1.890618732432E-04
522:	1.893790031318E-04
523:	1.896680187201E-04
524:	1.899436902022E-04
525:	1.902377989609E-04
526:	1.905332173919E-04
527:	1.908176345751E-04
528:	1.911030849442E-04
529:	1.913924352266E-04
530:	1.916812907439E-04
531:	1.919620262925E-04
532:	1.922444935190E-04
533:	1.925405667862E-04
534:	1.928389829118E-04
535:	1.931334991241E-04
536:	1.934185420396E-04
537:	1.936834014487E-04
538:	1.940001384355E-04
539:	1.942786475411E-04
540:	1.945648255059E-04
541:	1.948524877662E-04
542:	1.951452723006E-04
543:	1.954246254172E-04
544:	1.957232743734E-04
545:	1.960163353942E-04
546:	1.963053364307E-04
547:	1.965722476598E-04
548:	1.968759315787E-04
549:	1.971479796339E-04
550:	1.974719489226E-04
551:	1.977408392122E-04
552:	1.980251836358E-04
553:	1.983057300095E-04
554:	1.985995186260E-04
555:	1.989019074244E-04
556:	1.991981116589E-04
557:	1.994747144636E-04
558:	1.997737563215E-04
559:	2.000416134251E-04
560:	2.003474073717E-04
561:	2.006369904848E-04
562:	2.009202580666E-04
563:	2.012018667301E-04
564:	2.014904603129E-04
565:	2.017799124587E-04
566:	2.020717802225E-04
567:	2.023644919973E-04
568:	2.026517759077E-04
569:	2.029388851952E-04
570:	2.032392367255E-04
571:	2.035111974692E-04
572:	2.037965023192E-04
573:	2.040967810899E-04
574:	2.043806889560E-04
575:	2.046804875135E-04
576:	2.049431641353E-04
577:	2.052449708572E-04
578:	2.055322838714E-04
579:	2.058365789708E-04
580:	2.061267296085E-04
581:	2.063955034828E-04
582:	2.066917222692E-04
583:	2.069950132864E-04
584:	2.072630013572E-04
585:	2.075827360386E-04
586:	2.078492689179E-04
587:	2.081335551338E-04
588:	2.084240113618E-04
589:	2.087155007757E-04
590:	2.089998306474E-04
591:	2.093027433148E-04
592:	2.096047392115E-04
593:	2.098519616993E-04
594:	2.101705031237E-04
595:	2.104523446178E-04
596:	2.107171167154E-04
597:	2.110115456162E-04
598:	2.113267546520E-04
599:	2.116247924278E-04
600:	2.118957345374E-04
601:	2.121917059412E-04
602:	2.124603779521E-04
603:	2.127695624949E-04
604:	2.130619541276E-04
605:	2.133375528501E-04
606:	2.136325492756E-04
607:	2.139067073585E-04
608:	2.141982840840E-04
609:	2.144809986930E-04
610:	2.147944032913E-04
611:	2.150736108888E-04
612:	2.153583918698E-04
613:	2.156513655791E-04
614:	2.159308642149E-04
615:	2.162485616282E-04
616:	2.164998732042E-04
617:	2.168310602428E-04
618:	2.171017549699E-04
619:	2.173674874939E-04
620:	2.176851558033E-04
621:	2.179709554184E-04
622:	2.182460011682E-04
623:	2.185394405387E-04
624:	2.188341168221E-04
625:	2.191426174250E-04
626:	2.194114204030E-04
627:	2.197097346652E-04
628:	2.199780428782E-04
629:	2.202618052252E-04
630:	2.205515484093E-04
631:	2.208592486568E-04
632:	2.211427490693E-04
633:	2.214332780568E-04
634:	2.217293367721E-04
635:	2.220007881988E-04
636:	2.222860639449E-04
637:	2.225814969279E-04
638:	2.228840312455E-04
639:	2.231904800283E-04
640:	2.234501152998E-04
641:	2.237597072963E-04
642:	2.240106114186E-04
643:	2.243331837235E-04
644:	2.246198419016E-04
645:	2.249090903206E-04
646:	2.252181293443E-04
647:	2.254690189147E-04
648:	2.257595770061E-04
649:	2.260663022753E-04
650:	2.263481437694E-04
651:	2.266255178256E-04
652:	2.269275864819E-04
